Nombre,prueba,tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,Miércoles 25 de Enero,,,,,,,,
,   52  Dispositivos,,,,,,,,
,   474.1 GB,,,,,,,,
,   1015 ficheros,,,,,,,,
,   $3018,,,,,,,,
Nombre de Dispositivo,,Tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,033 - Vidas Ajenas (Brasil).mp4,359MB,02:34:33 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\033 - Vidas Ajenas (Brasil).mp4,,,,,
,The Mentalist S03E02.avi,351MB,02:39:11 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E02.avi,,,,,
,The Mentalist S03E01.avi,351MB,02:39:16 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E01.avi,,,,,
,The Mentalist S03E04 - Red Carpet Treatment.avi,351MB,02:39:20 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E04 - Red Carpet Treatment.avi,,,,,
,The Mentalist S03E05 - The Red Ponies.avi,351MB,02:39:24 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E05 - The Red Ponies.avi,,,,,
,The Mentalist S03E03 - The Blood on His Hands.avi,351MB,02:39:28 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E03 - The Blood on His Hands.avi,,,,,
,035 - Vidas Ajenas (Brasil).mp4,339MB,02:34:37 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\035 - Vidas Ajenas (Brasil).mp4,,,,,
,046 - Vidas Ajenas (Brasil).mp4,312MB,02:34:41 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\046 - Vidas Ajenas (Brasil).mp4,,,,,
,037 - Vidas Ajenas (Brasil).mp4,292MB,02:34:45 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\037 - Vidas Ajenas (Brasil).mp4,,,,,
,"028 - Suleimán, El Gran Sultán (Turca).mp4",252MB,02:33:31 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\028 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,"030 - Suleimán, El Gran Sultán (Turca).mp4",250MB,02:33:34 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\030 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,028 - Vidas Ajenas (Brasil).mp4,223MB,02:34:48 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\028 - Vidas Ajenas (Brasil).mp4,,,,,
,"026 - Suleimán, El Gran Sultán (Turca).mp4",219MB,02:33:37 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\026 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,029 - Vidas Ajenas (Brasil).mp4,217MB,02:34:51 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\029 - Vidas Ajenas (Brasil).mp4,,,,,
,032 - Vidas Ajenas (Brasil).mp4,216MB,02:34:54 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\032 - Vidas Ajenas (Brasil).mp4,,,,,
,"024 - Suleimán, El Gran Sultán (Turca).mp4",213MB,02:33:39 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\024 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,"021 - Suleimán, El Gran Sultán (Turca).mp4",211MB,02:33:57 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\021 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,031 - Vidas Ajenas (Brasil).mp4,210MB,02:34:57 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\031 - Vidas Ajenas (Brasil).mp4,,,,,
,039 - Vidas Ajenas (Brasil).mp4,203MB,02:35:00 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\039 - Vidas Ajenas (Brasil).mp4,,,,,
,044 - Vidas Ajenas (Brasil).mp4,201MB,02:35:03 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\044 - Vidas Ajenas (Brasil).mp4,,,,,
,021 - Vidas Ajenas (Brasil).mp4,200MB,02:35:06 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\021 - Vidas Ajenas (Brasil).mp4,,,,,
,041 - Vidas Ajenas (Brasil).mp4,199MB,02:35:09 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\041 - Vidas Ajenas (Brasil).mp4,,,,,
,022 - Vidas Ajenas (Brasil).mp4,197MB,02:35:12 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\022 - Vidas Ajenas (Brasil).mp4,,,,,
,038 - Vidas Ajenas (Brasil).mp4,196MB,02:35:15 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\038 - Vidas Ajenas (Brasil).mp4,,,,,
,030 - Vidas Ajenas (Brasil).mp4,196MB,02:35:18 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\030 - Vidas Ajenas (Brasil).mp4,,,,,
,043 - Vidas Ajenas (Brasil).mp4,194MB,02:35:22 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\043 - Vidas Ajenas (Brasil).mp4,,,,,
,040 - Vidas Ajenas (Brasil).mp4,193MB,02:35:25 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\040 - Vidas Ajenas (Brasil).mp4,,,,,
,"025 - Suleimán, El Gran Sultán (Turca).mp4",188MB,02:34:00 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\025 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,034 - Vidas Ajenas (Brasil).mp4,187MB,02:35:28 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\034 - Vidas Ajenas (Brasil).mp4,,,,,
,027 - Vidas Ajenas (Brasil).mp4,185MB,02:35:31 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\027 - Vidas Ajenas (Brasil).mp4,,,,,
,026 - Vidas Ajenas (Brasil).mp4,182MB,02:35:33 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\026 - Vidas Ajenas (Brasil).mp4,,,,,
,025 - Vidas Ajenas (Brasil).mp4,179MB,02:35:36 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\025 - Vidas Ajenas (Brasil).mp4,,,,,
,"027 - Suleimán, El Gran Sultán (Turca).mp4",178MB,02:34:02 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\027 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,"031 - Suleimán, El Gran Sultán (Turca).mp4",175MB,02:39:32 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\031 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,"029 - Suleimán, El Gran Sultán (Turca).mp4",175MB,02:34:16 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\029 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,042 - Vidas Ajenas (Brasil).mp4,175MB,02:35:39 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\042 - Vidas Ajenas (Brasil).mp4,,,,,
,"022 - Suleimán, El Gran Sultán (Turca).mp4",174MB,02:34:18 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\022 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,"023 - Suleimán, El Gran Sultán (Turca).mp4",153MB,02:34:20 ,"E:\La China\Suleimán el Gran Sultán (Turca) COMPLETA\023 - Suleimán, El Gran Sultán (Turca).mp4",,,,,
,023 - Vidas Ajenas (Brasil).mp4,96MB,02:35:41 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\023 - Vidas Ajenas (Brasil).mp4,,,,,
,The Mentalist S03E04 - Red Carpet Treatment.srt,64KB,02:39:32 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E04 - Red Carpet Treatment.srt,,,,,
,The Mentalist S03E01.srt,63KB,02:39:11 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E01.srt,,,,,
,The Mentalist S03E05 - The Red Ponies.srt,62KB,02:39:32 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E05 - The Red Ponies.srt,,,,,
,The Mentalist S03E02.srt,59KB,02:39:32 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E02.srt,,,,,
,The Mentalist S03E03 - The Blood on His Hands.srt,54KB,02:39:32 ,E:\La China\The Mentalist Temp. 3\The Mentalist S03E03 - The Blood on His Hands.srt,,,,,
KINGSTON (X:),,Memoria 8 GB,14:22,3.1 GB,16 ficheros,26 ficheros,$40,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,009 - Almas Cruzadas (Turca) ESP.mp4,436MB,02:30:59 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\009 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,015 - Almas Cruzadas (Turca) ESP.mp4,268MB,02:35:13 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\015 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,004 - Almas Cruzadas (Turca) ESP.mp4,218MB,02:27:44 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\004 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,001 - Almas Cruzadas (Turca) ESP.mp4,213MB,02:25:54 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\001 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,005 - Almas Cruzadas (Turca) ESP.mp4,208MB,02:28:31 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\005 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,002 - Almas Cruzadas (Turca) ESP.mp4,207MB,02:26:23 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\002 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,006 - Almas Cruzadas (Turca) ESP.mp4,204MB,02:29:11 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\006 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,012 - Almas Cruzadas (Turca) ESP.mp4,195MB,02:33:30 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\012 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,003 - Almas Cruzadas (Turca) ESP.mp4,188MB,02:27:07 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\003 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,008 - Almas Cruzadas (Turca) ESP.mp4,178MB,02:30:23 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\008 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,013 - Almas Cruzadas (Turca) ESP.mp4,178MB,02:34:09 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\013 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,011 - Almas Cruzadas (Turca) ESP.mp4,172MB,02:32:53 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\011 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,007 - Almas Cruzadas (Turca) ESP.mp4,149MB,02:29:53 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\007 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,014 - Almas Cruzadas (Turca) ESP.mp4,135MB,02:34:45 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\014 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,016 - Almas Cruzadas (Turca) ESP.mp4,131MB,02:36:06 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\016 - Almas Cruzadas (Turca) ESP.mp4,,,,,
,010 - Almas Cruzadas (Turca) ESP.mp4,119MB,02:32:29 ,X:\Almas Cruzadas (Turca) ESP COMPLETA\010 - Almas Cruzadas (Turca) ESP.mp4,,,,,
carlito (E:),,Disco 1 TB,13:07,33.6 GB,44 ficheros,0 ficheros,$139,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Avatar The Way Of Water [2022] [1080p] [Calidad Mejorada].mkv,13.2GB,01:11:47 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Avatar The Way Of Water [2022] [Calidad Mejorada]\Avatar The Way Of Water [2022] [1080p] [Calidad Mejorada].mkv,,,,,
,7x16 - Master Chef Celebrity (Espana).mp4,5.1GB,01:17:33 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x16 - Master Chef Celebrity (Espana).mp4,,,,,
,The Pale Blue Eye (2022) 1080p DUAL.mkv,2.7GB,01:19:54 ,E:\!!!!!!!!!!!!!!$V-25-01-23\[HD] The Pale Blue Eye (Los Crimenes de la Academia) (2022) DUAL\The Pale Blue Eye (2022) 1080p DUAL.mkv,,,,,
,Puss in Boots The Last Wish (2022) 1080p DUAL.mkv,2.1GB,01:18:52 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Puss in Boots The Last Wish (2022) DUAL\Puss in Boots The Last Wish (2022) 1080p DUAL.mkv,,,,,
,Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL.mkv,2.0GB,01:19:16 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL\Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL.mkv,,,,,
,7x17 - Master Chef Celebrity (Espana).mp4,1.3GB,01:17:03 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x17 - Master Chef Celebrity (Espana).mp4,,,,,
,7x18 - Master Chef Celebrity (Espana).mp4,945MB,01:20:41 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x18 - Master Chef Celebrity (Espana).mp4,,,,,
,Machos alfa S01E03.mkv,543MB,01:10:42 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Machos alfa Temporada 1 Completa (2022) HD 720p Castellano 5.1\Machos alfa S01E03.mkv,,,,,
,Machos alfa S01E04.mkv,536MB,01:11:07 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Machos alfa Temporada 1 Completa (2022) HD 720p Castellano 5.1\Machos alfa S01E04.mkv,,,,,
,Machos alfa S01E02.mkv,481MB,01:11:27 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Machos alfa Temporada 1 Completa (2022) HD 720p Castellano 5.1\Machos alfa S01E02.mkv,,,,,
,Machos alfa S01E05.mkv,460MB,01:17:28 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Machos alfa Temporada 1 Completa (2022) HD 720p Castellano 5.1\Machos alfa S01E05.mkv,,,,,
,Machos alfa S01E01.mkv,396MB,01:18:47 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Machos alfa Temporada 1 Completa (2022) HD 720p Castellano 5.1\Machos alfa S01E01.mkv,,,,,
,018 - Oro Verde (Brasil).mp4,212MB,01:08:42 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\018 - Oro Verde (Brasil).mp4,,,,,
,021 - Oro Verde (Brasil).mp4,210MB,01:09:56 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\021 - Oro Verde (Brasil).mp4,,,,,
,037 - Oro Verde (Brasil).mp4,207MB,01:10:00 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\037 - Oro Verde (Brasil).mp4,,,,,
,029 - Oro Verde (Brasil).mp4,206MB,01:10:03 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\029 - Oro Verde (Brasil).mp4,,,,,
,025 - Oro Verde (Brasil).mp4,199MB,01:10:05 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\025 - Oro Verde (Brasil).mp4,,,,,
,023 - Oro Verde (Brasil).mp4,198MB,01:10:13 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\023 - Oro Verde (Brasil).mp4,,,,,
,017 - Oro Verde (Brasil).mp4,197MB,01:10:27 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\017 - Oro Verde (Brasil).mp4,,,,,
,020 - Oro Verde (Brasil).mp4,197MB,01:10:34 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\020 - Oro Verde (Brasil).mp4,,,,,
,024 - Oro Verde (Brasil).mp4,196MB,01:10:59 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\024 - Oro Verde (Brasil).mp4,,,,,
,036 - Oro Verde (Brasil).mp4,196MB,01:11:01 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\036 - Oro Verde (Brasil).mp4,,,,,
,030 - Oro Verde (Brasil).mp4,195MB,01:11:03 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\030 - Oro Verde (Brasil).mp4,,,,,
,027 - Oro Verde (Brasil).mp4,193MB,01:11:22 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\027 - Oro Verde (Brasil).mp4,,,,,
,032 - Oro Verde (Brasil).mp4,193MB,01:11:24 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\032 - Oro Verde (Brasil).mp4,,,,,
,028 - Oro Verde (Brasil).mp4,191MB,01:11:39 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\028 - Oro Verde (Brasil).mp4,,,,,
,034 - Oro Verde (Brasil).mp4,190MB,01:11:42 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\034 - Oro Verde (Brasil).mp4,,,,,
,033 - Oro Verde (Brasil).mp4,188MB,01:11:44 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\033 - Oro Verde (Brasil).mp4,,,,,
,022 - Oro Verde (Brasil).mp4,179MB,01:18:45 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\022 - Oro Verde (Brasil).mp4,,,,,
,035 - Oro Verde (Brasil).mp4,178MB,01:17:19 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\035 - Oro Verde (Brasil).mp4,,,,,
,031 - Oro Verde (Brasil).mp4,176MB,01:17:21 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\031 - Oro Verde (Brasil).mp4,,,,,
,019 - Oro Verde (Brasil).mp4,176MB,01:17:23 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Oro Verde (Brasil) COMPLETA\019 - Oro Verde (Brasil).mp4,,,,,
,eng.srt,134KB,01:20:26 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Puss in Boots The Last Wish (2022) DUAL\Subs\eng.srt,,,,,
,eng.srt,108KB,01:20:25 ,E:\!!!!!!!!!!!!!!$V-25-01-23\[HD] The Pale Blue Eye (Los Crimenes de la Academia) (2022) DUAL\Subs\eng.srt,,,,,
,spa.srt,101KB,01:20:27 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Puss in Boots The Last Wish (2022) DUAL\Subs\spa.srt,,,,,
,spa.srt,99KB,01:20:25 ,E:\!!!!!!!!!!!!!!$V-25-01-23\[HD] The Pale Blue Eye (Los Crimenes de la Academia) (2022) DUAL\Subs\spa.srt,,,,,
,eng.srt,84KB,01:20:26 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL\Subs\eng.srt,,,,,
,spa.srt,82KB,01:20:26 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL\Subs\spa.srt,,,,,
,Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL.jpg,59KB,01:20:26 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL\Inspector Sun y la maldición de la viuda negra (2023) 1080p DUAL.jpg,,,,,
,Puss in Boots The Last Wish (2022) 1080p DUAL.jpg,55KB,01:20:26 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Puss in Boots The Last Wish (2022) DUAL\Puss in Boots The Last Wish (2022) 1080p DUAL.jpg,,,,,
,The Pale Blue Eye (2022) 1080p DUAL.jpg,40KB,01:20:25 ,E:\!!!!!!!!!!!!!!$V-25-01-23\[HD] The Pale Blue Eye (Los Crimenes de la Academia) (2022) DUAL\The Pale Blue Eye (2022) 1080p DUAL.jpg,,,,,
,Avatar The Way Of Water [2022] [1080p] [Calidad Mejorada].jpg,10KB,01:18:52 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Avatar The Way Of Water [2022] [Calidad Mejorada]\Avatar The Way Of Water [2022] [1080p] [Calidad Mejorada].jpg,,,,,
,spa.forzados.srt,5KB,01:20:26 ,E:\!!!!!!!!!!!!!!$V-25-01-23\Puss in Boots The Last Wish (2022) DUAL\Subs\spa.forzados.srt,,,,,
,spa.forzados.srt,1KB,01:20:25 ,E:\!!!!!!!!!!!!!!$V-25-01-23\[HD] The Pale Blue Eye (Los Crimenes de la Academia) (2022) DUAL\Subs\spa.forzados.srt,,,,,
Carlosgmd (M:),,Disco 1 TB,12:40,113.3 GB,105 ficheros,9480 ficheros,$582,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,A Todo Tren Destino Asturias (2021) 1080p.mkv,8.1GB,01:07:47 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] A Todo Tren Destino Asturias (2021) Comedia Española\A Todo Tren Destino Asturias (2021) 1080p.mkv,,,,,
,7x16 - Master Chef Celebrity (Espana).mp4,5.1GB,12:58:43 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x16 - Master Chef Celebrity (Espana).mp4,,,,,
,9x01 - La Voz (España).mp4,3.8GB,12:53:08 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x01 - La Voz (España).mp4,,,,,
,7x10 - La Voz Kids (España).mp4,3.6GB,12:55:01 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x10 - La Voz Kids (España).mp4,,,,,
,7x02 - La Voz Kids (España).mp4,3.5GB,01:00:26 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x02 - La Voz Kids (España).mp4,,,,,
,Por los pelos [2022] [1080p] [Dual Audio].mkv,2.8GB,12:45:24 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] Por los pelos [2022] [Dual Audio]\Por los pelos [2022] [1080p] [Dual Audio].mkv,,,,,
,8x04 - Got Talent Espana (2022).mkv,2.7GB,12:52:18 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x04 - Got Talent Espana (2022).mkv,,,,,
,El Juego de las Llaves (2022).mkv,2.5GB,01:11:30 ,M:\!!!!!!!!!!!$V-25-01-23\El juego de las llaves [2022]\El Juego de las Llaves (2022).mkv,,,,,
,Descarrilados (2022) 1080p.mkv,2.4GB,12:46:50 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] Descarrilados (2022) Comedia Española\Descarrilados (2022) 1080p.mkv,,,,,
,Voy a pasármelo bien (2022) (2022) 1080p.mkv,1.9GB,12:48:03 ,M:\!!!!!!!!!!!$V-25-01-23\Voy a Pasármelo Bien (2022)\Voy a pasármelo bien (2022) (2022) 1080p.mkv,,,,,
,You Keep The Kids [2021] [1080p].mp4,1.9GB,12:48:25 ,M:\!!!!!!!!!!!$V-25-01-23\You Keep The Kids [Mama o Papa] [2021] Comedia España Paco León & Miren Ibarguren\You Keep The Kids [2021] [1080p].mp4,,,,,
,8x13 - Got Talent Espana (2022).mp4,1.9GB,01:01:10 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x13 - Got Talent Espana (2022).mp4,,,,,
,8x06 - Got Talent Espana (2022).mp4,1.9GB,01:03:10 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x06 - Got Talent Espana (2022).mp4,,,,,
,9x11 - La Voz (España).mp4,1.8GB,01:03:50 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x11 - La Voz (España).mp4,,,,,
,8x16 - Got Talent Espana (2022) (FIN).mp4,1.8GB,01:05:28 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x16 - Got Talent Espana (2022) (FIN).mp4,,,,,
,7x05 - Master Chef Celebrity (Espana).mp4,1.8GB,01:06:13 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x05 - Master Chef Celebrity (Espana).mp4,,,,,
,8x12 - Got Talent Espana (2022).mp4,1.7GB,01:10:33 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x12 - Got Talent Espana (2022).mp4,,,,,
,8x14 - Got Talent Espana (2022).mp4,1.7GB,01:12:07 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x14 - Got Talent Espana (2022).mp4,,,,,
,7x04 - Master Chef Celebrity (Espana).mp4,1.5GB,01:13:29 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x04 - Master Chef Celebrity (Espana).mp4,,,,,
,8x15 - Got Talent Espana (2022).mp4,1.5GB,01:16:22 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x15 - Got Talent Espana (2022).mp4,,,,,
,9x13 - La Voz (España) FINAL.mp4,1.5GB,01:16:55 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x13 - La Voz (España) FINAL.mp4,,,,,
,7x15 - Master Chef Celebrity (Espana).mkv,1.4GB,01:19:55 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x15 - Master Chef Celebrity (Espana).mkv,,,,,
,7x07 - La Voz Kids (España).mp4,1.4GB,01:19:19 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x07 - La Voz Kids (España).mp4,,,,,
,9x12 - La Voz (España).mp4,1.4GB,01:20:19 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x12 - La Voz (España).mp4,,,,,
,9x09 - La Voz (España).mp4,1.4GB,01:20:55 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x09 - La Voz (España).mp4,,,,,
,7x06 - Master Chef Celebrity (Espana).mpg,1.3GB,01:21:17 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x06 - Master Chef Celebrity (Espana).mpg,,,,,
,7x08 - La Voz Kids (España).mp4,1.3GB,01:02:27 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x08 - La Voz Kids (España).mp4,,,,,
,7x17 - Master Chef Celebrity (Espana).mp4,1.3GB,01:15:01 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x17 - Master Chef Celebrity (Espana).mp4,,,,,
